2014,Borussia Mönchengladbach,1. FSV Mainz 05,1,1
2014,FC Bayern München,Werder Bremen,6,0
2014,1. FSV Mainz 05,FC Augsburg,2,1
2014,Hannover 96,Borussia Mönchengladbach,0,3
2014,SC Freiburg,VfL Wolfsburg,1,2
2014,VfB Stuttgart,Bayer Leverkusen,3,3
2014,1. FC Köln,Borussia Dortmund,2,1
2014,FC Schalke 04,Hertha BSC,2,0
2014,Hamburger SV,TSG 1899 Hoffenheim,1,1
2014,SC Paderborn 07,Eintracht Frankfurt,3,1
2014,Werder Bremen,1. FC Köln,0,1
2014,Borussia Dortmund,Hannover 96,0,1
2014,FC Augsburg,SC Freiburg,2,0
2014,TSG 1899 Hoffenheim,SC Paderborn 07,1,0
2014,Hertha BSC,Hamburger SV,3,0
2014,Eintracht Frankfurt,VfB Stuttgart,4,5
2014,Bayer Leverkusen,FC Schalke 04,1,0
2014,VfL Wolfsburg,1. FSV Mainz 05,3,0
2014,Borussia Mönchengladbach,FC Bayern München,0,0
2014,FC Schalke 04,FC Augsburg,1,0
2014,1. FSV Mainz 05,Werder Bremen,1,2
2014,Hannover 96,Eintracht Frankfurt,1,0
2014,VfB Stuttgart,VfL Wolfsburg,0,4
2014,Hamburger SV,Bayer Leverkusen,1,0
2014,FC Bayern München,Borussia Dortmund,2,1
2014,Borussia Mönchengladbach,TSG 1899 Hoffenheim,3,1
2014,1. FC Köln,SC Freiburg,0,1
2014,SC Paderborn 07,Hertha BSC,3,1
2014,Hertha BSC,Hannover 96,0,2
2014,FC Augsburg,SC Paderborn 07,3,0
2014,TSG 1899 Hoffenheim,1. FC Köln,3,4
2014,Eintracht Frankfurt,FC Bayern München,0,4
2014,SC Freiburg,FC Schalke 04,2,0
2014,Bayer Leverkusen,1. FSV Mainz 05,0,0
2014,Werder Bremen,VfB Stuttgart,2,0
2014,VfL Wolfsburg,Hamburger SV,2,0
2014,Borussia Dortmund,Borussia Mönchengladbach,1,0
2014,FC Bayern München,TSG 1899 Hoffenheim,4,0
2014,FC Schalke 04,VfL Wolfsburg,3,2
2014,Borussia Mönchengladbach,Eintracht Frankfurt,1,3
2014,1. FSV Mainz 05,SC Freiburg,2,2
2014,Hannover 96,Bayer Leverkusen,1,3
2014,SC Paderborn 07,Borussia Dortmund,2,2
2014,1. FC Köln,Hertha BSC,1,2
2014,Hamburger SV,Werder Bremen,2,0
2014,VfB Stuttgart,FC Augsburg,0,1
2014,SC Freiburg,VfB Stuttgart,1,4
2014,FC Schalke 04,1. FSV Mainz 05,4,1
2014,Bayer Leverkusen,1. FC Köln,5,1
2014,FC Augsburg,Hamburger SV,3,1
2014,Hertha BSC,FC Bayern München,0,1
2014,Werder Bremen,SC Paderborn 07,4,0
2014,TSG 1899 Hoffenheim,Hannover 96,4,3
2014,VfL Wolfsburg,Borussia Mönchengladbach,1,0
2014,Eintracht Frankfurt,Borussia Dortmund,2,0
2014,Borussia Dortmund,TSG 1899 Hoffenheim,1,0
2014,Borussia Mönchengladbach,Hertha BSC,3,2
2014,Hannover 96,VfL Wolfsburg,1,3
2014,VfB Stuttgart,FC Schalke 04,0,4
2014,1. FC Köln,FC Augsburg,1,2
2014,SC Paderborn 07,SC Freiburg,1,1
2014,FC Bayern München,Bayer Leverkusen,1,0
2014,Hamburger SV,1. FSV Mainz 05,2,1
2014,Eintracht Frankfurt,Werder Bremen,5,2
2014,TSG 1899 Hoffenheim,Eintracht Frankfurt,3,2
2014,FC Schalke 04,1. FC Köln,1,2
2014,FC Augsburg,FC Bayern München,0,4
2014,Hertha BSC,Borussia Dortmund,1,0
2014,Werder Bremen,Hannover 96,3,3
2014,SC Freiburg,Hamburger SV,0,0
2014,1. FSV Mainz 05,VfB Stuttgart,1,1
2014,Bayer Leverkusen,Borussia Mönchengladbach,1,1
2014,VfL Wolfsburg,SC Paderborn 07,1,1
2014,FC Bayern München,SC Freiburg,2,0
2014,Hannover 96,FC Augsburg,2,0
2014,Hamburger SV,VfB Stuttgart,0,1
2014,1. FC Köln,1. FSV Mainz 05,0,0
2014,Borussia Dortmund,VfL Wolfsburg,2,2
2014,Borussia Mönchengladbach,Werder Bremen,4,1
2014,TSG 1899 Hoffenheim,Bayer Leverkusen,0,1
2014,Eintracht Frankfurt,Hertha BSC,4,4
2014,SC Paderborn 07,FC Schalke 04,1,2
2014,1. FSV Mainz 05,FC Bayern München,1,2
2014,FC Schalke 04,Hamburger SV,0,0
2014,Bayer Leverkusen,Eintracht Frankfurt,1,1
2014,FC Augsburg,Borussia Mönchengladbach,2,1
2014,Werder Bremen,Borussia Dortmund,2,1
2014,VfB Stuttgart,SC Paderborn 07,0,0
2014,VfL Wolfsburg,1. FC Köln,2,1
2014,Hertha BSC,TSG 1899 Hoffenheim,0,5
2014,SC Freiburg,Hannover 96,2,2
2014,VfL Wolfsburg,FC Bayern München,4,1
2014,FC Schalke 04,Hannover 96,1,0
2014,1. FSV Mainz 05,SC Paderborn 07,5,0
2014,SC Freiburg,Eintracht Frankfurt,4,1
2014,VfB Stuttgart,Borussia Mönchengladbach,0,1
2014,Hamburger SV,1. FC Köln,0,2
2014,Bayer Leverkusen,Borussia Dortmund,0,0
2014,Werder Bremen,Hertha BSC,2,0
2014,FC Augsburg,TSG 1899 Hoffenheim,3,1
2014,FC Bayern München,FC Schalke 04,1,1
2014,Borussia Mönchengladbach,SC Freiburg,1,0
2014,Hannover 96,1. FSV Mainz 05,1,1
2014,Eintracht Frankfurt,VfL Wolfsburg,1,1
2014,Borussia Dortmund,FC Augsburg,0,1
2014,TSG 1899 Hoffenheim,Werder Bremen,1,2
2014,Hertha BSC,Bayer Leverkusen,0,1
2014,1. FC Köln,VfB Stuttgart,0,0
2014,SC Paderborn 07,Hamburger SV,0,3
2014,FC Schalke 04,Borussia Mönchengladbach,1,0
2014,VfL Wolfsburg,TSG 1899 Hoffenheim,3,0
2014,1. FSV Mainz 05,Hertha BSC,0,2
2014,SC Freiburg,Borussia Dortmund,0,3
2014,VfB Stuttgart,FC Bayern München,0,2
2014,1. FC Köln,SC Paderborn 07,0,0
2014,Hamburger SV,Hannover 96,2,1
2014,Werder Bremen,Bayer Leverkusen,2,1
2014,FC Augsburg,Eintracht Frankfurt,2,2
2014,Borussia Dortmund,1. FSV Mainz 05,4,2
2014,FC Bayern München,Hamburger SV,8,0
2014,Bayer Leverkusen,VfL Wolfsburg,4,5
2014,Borussia Mönchengladbach,1. FC Köln,1,0
2014,TSG 1899 Hoffenheim,VfB Stuttgart,2,1
2014,Werder Bremen,FC Augsburg,3,2
2014,Eintracht Frankfurt,FC Schalke 04,1,0
2014,Hertha BSC,SC Freiburg,0,2
2014,Hannover 96,SC Paderborn 07,1,2
2014,VfB Stuttgart,Borussia Dortmund,2,3
2014,FC Schalke 04,Werder Bremen,1,1
2014,1. FSV Mainz 05,Eintracht Frankfurt,3,1
2014,FC Augsburg,Bayer Leverkusen,2,2
2014,SC Freiburg,TSG 1899 Hoffenheim,1,1
2014,SC Paderborn 07,FC Bayern München,0,6
2014,1. FC Köln,Hannover 96,1,1
2014,Hamburger SV,Borussia Mönchengladbach,1,1
2014,VfL Wolfsburg,Hertha BSC,2,1
2014,FC Bayern München,1. FC Köln,4,1
2014,Borussia Dortmund,FC Schalke 04,3,0
2014,Bayer Leverkusen,SC Freiburg,1,0
2014,TSG 1899 Hoffenheim,1. FSV Mainz 05,2,0
2014,Hannover 96,VfB Stuttgart,1,1
2014,Hertha BSC,FC Augsburg,1,0
2014,Eintracht Frankfurt,Hamburger SV,2,1
2014,Borussia Mönchengladbach,SC Paderborn 07,2,0
2014,Werder Bremen,VfL Wolfsburg,3,5
2014,VfB Stuttgart,Hertha BSC,0,0
2014,FC Schalke 04,TSG 1899 Hoffenheim,3,1
2014,FC Augsburg,VfL Wolfsburg,1,0
2014,Hannover 96,FC Bayern München,1,3
2014,SC Freiburg,Werder Bremen,0,1
2014,Hamburger SV,Borussia Dortmund,0,0
2014,1. FSV Mainz 05,Borussia Mönchengladbach,2,2
2014,1. FC Köln,Eintracht Frankfurt,4,2
2014,SC Paderborn 07,Bayer Leverkusen,0,3
2014,Bayer Leverkusen,VfB Stuttgart,4,0
2014,FC Augsburg,1. FSV Mainz 05,0,2
2014,TSG 1899 Hoffenheim,Hamburger SV,3,0
2014,Hertha BSC,FC Schalke 04,2,2
2014,Werder Bremen,FC Bayern München,0,4
2014,Eintracht Frankfurt,SC Paderborn 07,4,0
2014,Borussia Dortmund,1. FC Köln,0,0
2014,VfL Wolfsburg,SC Freiburg,3,0
2014,Borussia Mönchengladbach,Hannover 96,2,0
2014,Hamburger SV,Hertha BSC,0,1
2014,Hannover 96,Borussia Dortmund,2,3
2014,SC Freiburg,FC Augsburg,2,0
2014,VfB Stuttgart,Eintracht Frankfurt,3,1
2014,1. FC Köln,Werder Bremen,1,1
2014,SC Paderborn 07,TSG 1899 Hoffenheim,0,0
2014,FC Schalke 04,Bayer Leverkusen,0,1
2014,1. FSV Mainz 05,VfL Wolfsburg,1,1
2014,FC Bayern München,Borussia Mönchengladbach,0,2
2014,Bayer Leverkusen,Hamburger SV,4,0
2014,VfL Wolfsburg,VfB Stuttgart,3,1
2014,TSG 1899 Hoffenheim,Borussia Mönchengladbach,1,4
2014,Werder Bremen,1. FSV Mainz 05,0,0
2014,Eintracht Frankfurt,Hannover 96,2,2
2014,SC Freiburg,1. FC Köln,1,0
2014,Borussia Dortmund,FC Bayern München,0,1
2014,FC Augsburg,FC Schalke 04,0,0
2014,Hertha BSC,SC Paderborn 07,2,0
2014,Hannover 96,Hertha BSC,1,1
2014,FC Bayern München,Eintracht Frankfurt,3,0
2014,FC Schalke 04,SC Freiburg,0,0
2014,Borussia Mönchengladbach,Borussia Dortmund,3,1
2014,1. FSV Mainz 05,Bayer Leverkusen,2,3
2014,SC Paderborn 07,FC Augsburg,2,1
2014,Hamburger SV,VfL Wolfsburg,0,2
2014,1. FC Köln,TSG 1899 Hoffenheim,3,2
2014,VfB Stuttgart,Werder Bremen,3,2
2014,Eintracht Frankfurt,Borussia Mönchengladbach,0,0
2014,Borussia Dortmund,SC Paderborn 07,3,0
2014,Bayer Leverkusen,Hannover 96,4,0
2014,TSG 1899 Hoffenheim,FC Bayern München,0,2
2014,SC Freiburg,1. FSV Mainz 05,2,3
2014,Hertha BSC,1. FC Köln,0,0
2014,FC Augsburg,VfB Stuttgart,2,1
2014,Werder Bremen,Hamburger SV,1,0
2014,VfL Wolfsburg,FC Schalke 04,1,1
2014,1. FSV Mainz 05,FC Schalke 04,2,0
2014,Borussia Dortmund,Eintracht Frankfurt,2,0
2014,Hannover 96,TSG 1899 Hoffenheim,1,2
2014,VfB Stuttgart,SC Freiburg,2,2
2014,Hamburger SV,FC Augsburg,3,2
2014,1. FC Köln,Bayer Leverkusen,1,1
2014,FC Bayern München,Hertha BSC,1,0
2014,SC Paderborn 07,Werder Bremen,2,2
2014,Borussia Mönchengladbach,VfL Wolfsburg,1,0
2014,FC Schalke 04,VfB Stuttgart,3,2
2014,VfL Wolfsburg,Hannover 96,2,2
2014,FC Augsburg,1. FC Köln,0,0
2014,TSG 1899 Hoffenheim,Borussia Dortmund,1,1
2014,Werder Bremen,Eintracht Frankfurt,1,0
2014,SC Freiburg,SC Paderborn 07,1,2
2014,Bayer Leverkusen,FC Bayern München,2,0
2014,1. FSV Mainz 05,Hamburger SV,1,2
2014,Hertha BSC,Borussia Mönchengladbach,1,2
2014,Hamburger SV,SC Freiburg,1,1
2014,Borussia Dortmund,Hertha BSC,2,0
2014,FC Bayern München,FC Augsburg,0,1
2014,Borussia Mönchengladbach,Bayer Leverkusen,3,0
2014,Hannover 96,Werder Bremen,1,1
2014,Eintracht Frankfurt,TSG 1899 Hoffenheim,3,1
2014,VfB Stuttgart,1. FSV Mainz 05,2,0
2014,SC Paderborn 07,VfL Wolfsburg,1,3
2014,1. FC Köln,FC Schalke 04,2,0
2014,FC Schalke 04,SC Paderborn 07,1,0
2014,Bayer Leverkusen,TSG 1899 Hoffenheim,2,0
2014,VfL Wolfsburg,Borussia Dortmund,2,1
2014,1. FSV Mainz 05,1. FC Köln,2,0
2014,FC Augsburg,Hannover 96,1,2
2014,Hertha BSC,Eintracht Frankfurt,0,0
2014,Werder Bremen,Borussia Mönchengladbach,0,2
2014,SC Freiburg,FC Bayern München,2,1
2014,VfB Stuttgart,Hamburger SV,2,1
2014,FC Bayern München,1. FSV Mainz 05,2,0
2014,Borussia Dortmund,Werder Bremen,3,2
2014,Borussia Mönchengladbach,FC Augsburg,1,3
2014,TSG 1899 Hoffenheim,Hertha BSC,2,1
2014,Hannover 96,SC Freiburg,2,1
2014,Eintracht Frankfurt,Bayer Leverkusen,2,1
2014,Hamburger SV,FC Schalke 04,2,0
2014,1. FC Köln,VfL Wolfsburg,2,2
2014,SC Paderborn 07,VfB Stuttgart,1,2
2015,FC Bayern München,Hamburger SV,1,0
2015,SV Darmstadt 98,Hannover 96,1,0
2015,1. FSV Mainz 05,FC Ingolstadt 04,0,0
2015,Werder Bremen,FC Schalke 04,0,1
2015,Bayer Leverkusen,TSG 1899 Hoffenheim,1,1
2015,FC Augsburg,Hertha BSC,0,0
2015,Borussia Dortmund,Borussia Mönchengladbach,3,0
2015,VfL Wolfsburg,Eintracht Frankfurt,2,1
2015,VfB Stuttgart,1. FC Köln,0,0
2015,Hertha BSC,Werder Bremen,1,1
2015,FC Schalke 04,SV Darmstadt 98,0,1
2015,Eintracht Frankfurt,FC Augsburg,0,1
2015,1. FC Köln,VfL Wolfsburg,1,0
2015,Hannover 96,Bayer Leverkusen,0,1
2015,TSG 1899 Hoffenheim,FC Bayern München,1,1
2015,Hamburger SV,VfB Stuttgart,1,2
2015,FC Ingolstadt 04,Borussia Dortmund,0,0
2015,Borussia Mönchengladbach,1. FSV Mainz 05,0,1
2015,VfL Wolfsburg,FC Schalke 04,1,0
2015,VfB Stuttgart,Eintracht Frankfurt,1,2
2015,FC Augsburg,FC Ingolstadt 04,0,0
2015,1. FC Köln,Hamburger SV,0,0
2015,1. FSV Mainz 05,Hannover 96,2,0
2015,SV Darmstadt 98,TSG 1899 Hoffenheim,0,0
2015,FC Bayern München,Bayer Leverkusen,1,0
2015,Borussia Dortmund,Hertha BSC,1,0
2015,Werder Bremen,Borussia Mönchengladbach,1,1
2015,Borussia Mönchengladbach,Hamburger SV,0,2
2015,FC Bayern München,FC Augsburg,0,1
2015,Bayer Leverkusen,SV Darmstadt 98,0,1
2015,Hannover 96,Borussia Dortmund,1,2
2015,Hertha BSC,VfB Stuttgart,2,1
2015,FC Ingolstadt 04,VfL Wolfsburg,0,0
2015,Eintracht Frankfurt,1. FC Köln,4,1
2015,TSG 1899 Hoffenheim,Werder Bremen,0,1
2015,FC Schalke 04,1. FSV Mainz 05,1,1
2015,1. FSV Mainz 05,TSG 1899 Hoffenheim,1,1
2015,VfL Wolfsburg,Hertha BSC,0,0
2015,Hamburger SV,Eintracht Frankfurt,0,0
2015,Werder Bremen,FC Ingolstadt 04,0,0
2015,1. FC Köln,Borussia Mönchengladbach,0,0
2015,SV Darmstadt 98,FC Bayern München,0,1
2015,VfB Stuttgart,FC Schalke 04,0,0
2015,Borussia Dortmund,Bayer Leverkusen,1,0
2015,FC Augsburg,Hannover 96,2,0
2015,FC Bayern München,VfL Wolfsburg,0,1
2015,Hertha BSC,1. FC Köln,1,0
2015,FC Ingolstadt 04,Hamburger SV,0,0
2015,SV Darmstadt 98,Werder Bremen,1,1
2015,FC Schalke 04,Eintracht Frankfurt,0,0
2015,Bayer Leverkusen,1. FSV Mainz 05,0,0
2015,Borussia Mönchengladbach,FC Augsburg,4,0
2015,Hannover 96,VfB Stuttgart,1,2
2015,TSG 1899 Hoffenheim,Borussia Dortmund,1,0
2015,1. FC Köln,FC Ingolstadt 04,1,1
2015,VfB Stuttgart,Borussia Mönchengladbach,1,2
2015,VfL Wolfsburg,Hannover 96,1,0
2015,FC Augsburg,TSG 1899 Hoffenheim,1,1
2015,Werder Bremen,Bayer Leverkusen,0,1
2015,1. FSV Mainz 05,FC Bayern München,0,0
2015,Hamburger SV,FC Schalke 04,0,0
2015,Eintracht Frankfurt,Hertha BSC,1,0
2015,Borussia Dortmund,SV Darmstadt 98,0,1
2015,SV Darmstadt 98,1. FSV Mainz 05,0,2
2015,Borussia Mönchengladbach,VfL Wolfsburg,0,0
2015,Hannover 96,Werder Bremen,0,0
2015,Hertha BSC,Hamburger SV,1,0
2015,TSG 1899 Hoffenheim,VfB Stuttgart,1,0
2015,FC Ingolstadt 04,Eintracht Frankfurt,0,0
2015,FC Schalke 04,1. FC Köln,0,1
2015,FC Bayern München,Borussia Dortmund,2,1
2015,Bayer Leverkusen,FC Augsburg,1,1
2015,1. FSV Mainz 05,Borussia Dortmund,0,1
2015,FC Schalke 04,Hertha BSC,1,0
2015,VfL Wolfsburg,TSG 1899 Hoffenheim,2,1
2015,Hamburger SV,Bayer Leverkusen,0,0
2015,FC Augsburg,SV Darmstadt 98,0,2
2015,Werder Bremen,FC Bayern München,0,1
2015,Eintracht Frankfurt,Borussia Mönchengladbach,1,1
2015,1. FC Köln,Hannover 96,0,1
2015,VfB Stuttgart,FC Ingolstadt 04,0,0
2015,TSG 1899 Hoffenheim,Hamburger SV,0,0
2015,FC Bayern München,1. FC Köln,2,0
2015,Bayer Leverkusen,VfB Stuttgart,0,0
2015,Hannover 96,Eintracht Frankfurt,0,0
2015,1. FSV Mainz 05,Werder Bremen,0,3
2015,SV Darmstadt 98,VfL Wolfsburg,0,0
2015,FC Ingolstadt 04,Hertha BSC,0,1
2015,Borussia Dortmund,FC Augsburg,3,0
2015,Borussia Mönchengladbach,FC Schalke 04,1,1
2015,Eintracht Frankfurt,FC Bayern München,0,0
2015,FC Schalke 04,FC Ingolstadt 04,0,1
2015,FC Augsburg,1. FSV Mainz 05,1,2
2015,Werder Bremen,Borussia Dortmund,1,2
2015,1. FC Köln,TSG 1899 Hoffenheim,0,0
2015,Hertha BSC,Borussia Mönchengladbach,0,2
2015,VfL Wolfsburg,Bayer Leverkusen,1,1
2015,VfB Stuttgart,SV Darmstadt 98,0,0
2015,Hamburger SV,Hannover 96,1,0
2015,Hannover 96,Hertha BSC,0,1
2015,FC Bayern München,VfB Stuttgart,1,0
2015,Bayer Leverkusen,1. FC Köln,0,1
2015,Borussia Mönchengladbach,FC Ingolstadt 04,0,0
2015,TSG 1899 Hoffenheim,Eintracht Frankfurt,0,0
2015,1. FSV Mainz 05,VfL Wolfsburg,1,0
2015,SV Darmstadt 98,Hamburger SV,0,1
2015,Borussia Dortmund,FC Schalke 04,2,1
2015,FC Augsburg,Werder Bremen,0,0
2015,Hamburger SV,Borussia Dortmund,2,0
2015,Borussia Mönchengladbach,Hannover 96,1,0
2015,VfL Wolfsburg,Werder Bremen,2,0
2015,VfB Stuttgart,FC Augsburg,0,3
2015,Eintracht Frankfurt,Bayer Leverkusen,1,2
2015,1. FC Köln,1. FSV Mainz 05,0,0
2015,FC Schalke 04,FC Bayern München,1,1
2015,Hertha BSC,TSG 1899 Hoffenheim,1,0
2015,FC Ingolstadt 04,SV Darmstadt 98,0,1
2015,SV Darmstadt 98,1. FC Köln,0,0
2015,FC Bayern München,Hertha BSC,2,0
2015,Werder Bremen,Hamburger SV,0,2
2015,Hannover 96,FC Ingolstadt 04,3,0
2015,TSG 1899 Hoffenheim,Borussia Mönchengladbach,2,1
2015,1. FSV Mainz 05,Eintracht Frankfurt,2,0
2015,Borussia Dortmund,VfB Stuttgart,2,1
2015,Bayer Leverkusen,FC Schalke 04,0,0
2015,FC Augsburg,VfL Wolfsburg,0,0
2015,FC Schalke 04,Hannover 96,0,0
2015,Borussia Mönchengladbach,FC Bayern München,0,0
2015,Hamburger SV,1. FSV Mainz 05,0,1
2015,1. FC Köln,FC Augsburg,0,0
2015,Hertha BSC,Bayer Leverkusen,1,1
2015,FC Ingolstadt 04,TSG 1899 Hoffenheim,0,0
2015,VfL Wolfsburg,Borussia Dortmund,0,1
2015,VfB Stuttgart,Werder Bremen,1,0
2015,Eintracht Frankfurt,SV Darmstadt 98,0,1
2015,1. FSV Mainz 05,VfB Stuttgart,0,0
2015,FC Bayern München,FC Ingolstadt 04,0,0
2015,VfL Wolfsburg,Hamburger SV,0,1
2015,Werder Bremen,1. FC Köln,1,0
2015,TSG 1899 Hoffenheim,Hannover 96,1,0
2015,SV Darmstadt 98,Hertha BSC,0,2
2015,Bayer Leverkusen,Borussia Mönchengladbach,1,0
2015,FC Augsburg,FC Schalke 04,1,0
2015,Borussia Dortmund,Eintracht Frankfurt,1,1
2015,FC Schalke 04,TSG 1899 Hoffenheim,1,0
2015,Hamburger SV,FC Augsburg,0,0
2015,Eintracht Frankfurt,Werder Bremen,1,1
2015,1. FC Köln,Borussia Dortmund,0,1
2015,Hannover 96,FC Bayern München,0,1
2015,FC Ingolstadt 04,Bayer Leverkusen,0,0
2015,VfB Stuttgart,VfL Wolfsburg,2,1
2015,Hertha BSC,1. FSV Mainz 05,1,0
2015,Borussia Mönchengladbach,SV Darmstadt 98,1,1
2015,Hamburger SV,FC Bayern München,0,1
2015,Hannover 96,SV Darmstadt 98,1,1
2015,TSG 1899 Hoffenheim,Bayer Leverkusen,1,0
2015,1. FC Köln,VfB Stuttgart,1,1
2015,Hertha BSC,FC Augsburg,0,0
2015,FC Ingolstadt 04,1. FSV Mainz 05,1,0
2015,Borussia Mönchengladbach,Borussia Dortmund,0,1
2015,Eintracht Frankfurt,VfL Wolfsburg,0,1
2015,FC Schalke 04,Werder Bremen,1,1
2015,1. FSV Mainz 05,Borussia Mönchengladbach,1,0
2015,SV Darmstadt 98,FC Schalke 04,0,1
2015,Borussia Dortmund,FC Ingolstadt 04,0,0
2015,FC Augsburg,Eintracht Frankfurt,0,0
2015,Bayer Leverkusen,Hannover 96,1,0
2015,Werder Bremen,Hertha BSC,0,2
2015,VfB Stuttgart,Hamburger SV,0,0
2015,VfL Wolfsburg,1. FC Köln,0,0
2015,FC Bayern München,TSG 1899 Hoffenheim,1,0
2015,Borussia Mönchengladbach,Werder Bremen,2,0
2015,Hannover 96,1. FSV Mainz 05,0,1
2015,Hertha BSC,Borussia Dortmund,0,0
2015,FC Schalke 04,VfL Wolfsburg,2,0
2015,Eintracht Frankfurt,VfB Stuttgart,0,2
2015,FC Ingolstadt 04,FC Augsburg,0,1
2015,Bayer Leverkusen,FC Bayern München,0,0
2015,Hamburger SV,1. FC Köln,0,1
2015,TSG 1899 Hoffenheim,SV Darmstadt 98,0,1
2015,1. FSV Mainz 05,FC Schalke 04,1,0
2015,Borussia Dortmund,Hannover 96,0,0
2015,VfB Stuttgart,Hertha BSC,0,0
2015,Werder Bremen,TSG 1899 Hoffenheim,1,1
2015,VfL Wolfsburg,FC Ingolstadt 04,2,0
2015,SV Darmstadt 98,Bayer Leverkusen,1,0
2015,1. FC Köln,Eintracht Frankfurt,1,1
2015,Hamburger SV,Borussia Mönchengladbach,2,1
2015,FC Augsburg,FC Bayern München,0,1
2015,Eintracht Frankfurt,Hamburger SV,0,0
2015,FC Ingolstadt 04,Werder Bremen,1,0
2015,Borussia Mönchengladbach,1. FC Köln,1,0
2015,TSG 1899 Hoffenheim,1. FSV Mainz 05,1,1
2015,FC Bayern München,SV Darmstadt 98,0,1
2015,Hertha BSC,VfL Wolfsburg,0,0
2015,Bayer Leverkusen,Borussia Dortmund,0,0
2015,Hannover 96,FC Augsburg,0,1
2015,FC Schalke 04,VfB Stuttgart,1,0
2015,1. FC Köln,Hertha BSC,0,1
2015,VfB Stuttgart,Hannover 96,1,1
2015,Hamburger SV,FC Ingolstadt 04,1,0
2015,VfL Wolfsburg,FC Bayern München,0,0
2015,Werder Bremen,SV Darmstadt 98,1,1
2015,FC Augsburg,Borussia Mönchengladbach,0,1
2015,Borussia Dortmund,TSG 1899 Hoffenheim,0,1
2015,1. FSV Mainz 05,Bayer Leverkusen,2,0
2015,Eintracht Frankfurt,FC Schalke 04,0,0
2015,FC Ingolstadt 04,1. FC Köln,1,0
2015,Hannover 96,VfL Wolfsburg,0,1
2015,FC Schalke 04,Hamburger SV,1,1
2015,Borussia Mönchengladbach,VfB Stuttgart,1,0
2015,TSG 1899 Hoffenheim,FC Augsburg,1,1
2015,Bayer Leverkusen,Werder Bremen,0,1
2015,Hertha BSC,Eintracht Frankfurt,0,0
2015,SV Darmstadt 98,Borussia Dortmund,0,1
2015,FC Bayern München,1. FSV Mainz 05,0,1
2015,1. FC Köln,FC Schalke 04,1,2
2015,FC Augsburg,Bayer Leverkusen,2,0
2015,VfL Wolfsburg,Borussia Mönchengladbach,2,1
2015,Werder Bremen,Hannover 96,2,1
2015,VfB Stuttgart,TSG 1899 Hoffenheim,2,0
2015,Eintracht Frankfurt,FC Ingolstadt 04,0,1
2015,Borussia Dortmund,FC Bayern München,0,0
2015,1. FSV Mainz 05,SV Darmstadt 98,0,0
2015,Hamburger SV,Hertha BSC,0,0
2015,Hertha BSC,FC Schalke 04,1,0
2015,TSG 1899 Hoffenheim,VfL Wolfsburg,1,0
2015,FC Ingolstadt 04,VfB Stuttgart,1,1
2015,SV Darmstadt 98,FC Augsburg,2,0
2015,Borussia Mönchengladbach,Eintracht Frankfurt,1,0
2015,Hannover 96,1. FC Köln,0,1
2015,FC Bayern München,Werder Bremen,2,0
2015,Bayer Leverkusen,Hamburger SV,1,0
2015,Borussia Dortmund,1. FSV Mainz 05,1,0
2015,FC Schalke 04,Borussia Mönchengladbach,0,0
2015,Hertha BSC,FC Ingolstadt 04,0,0
2015,1. FC Köln,FC Bayern München,0,1
2015,VfL Wolfsburg,SV Darmstadt 98,0,0
2015,Hamburger SV,TSG 1899 Hoffenheim,1,2
2015,Werder Bremen,1. FSV Mainz 05,1,1
2015,Eintracht Frankfurt,Hannover 96,1,0
2015,VfB Stuttgart,Bayer Leverkusen,0,1
2015,FC Augsburg,Borussia Dortmund,1,1
2015,Bayer Leverkusen,VfL Wolfsburg,1,0
2015,FC Bayern München,Eintracht Frankfurt,1,0
2015,FC Ingolstadt 04,FC Schalke 04,2,0
2015,Hannover 96,Hamburger SV,0,0
2015,SV Darmstadt 98,VfB Stuttgart,1,2
2015,1. FSV Mainz 05,FC Augsburg,2,2
2015,Borussia Dortmund,Werder Bremen,1,0
2015,Borussia Mönchengladbach,Hertha BSC,1,0
2015,TSG 1899 Hoffenheim,1. FC Köln,0,0
2015,Hertha BSC,Hannover 96,1,1
2015,Eintracht Frankfurt,TSG 1899 Hoffenheim,0,0
2015,VfB Stuttgart,FC Bayern München,0,1
2015,Hamburger SV,SV Darmstadt 98,0,1
2015,FC Ingolstadt 04,Borussia Mönchengladbach,0,0
2015,Werder Bremen,FC Augsburg,1,0
2015,VfL Wolfsburg,1. FSV Mainz 05,0,0
2015,FC Schalke 04,Borussia Dortmund,0,0
2015,1. FC Köln,Bayer Leverkusen,0,2
2015,Hannover 96,Borussia Mönchengladbach,0,0
2015,FC Augsburg,VfB Stuttgart,1,0
2015,Bayer Leverkusen,Eintracht Frankfurt,0,0
2015,TSG 1899 Hoffenheim,Hertha BSC,1,1
2015,SV Darmstadt 98,FC Ingolstadt 04,0,0
2015,Werder Bremen,VfL Wolfsburg,1,1
2015,FC Bayern München,FC Schalke 04,0,0
2015,Borussia Dortmund,Hamburger SV,2,0
2015,1. FSV Mainz 05,1. FC Köln,1,0
2015,Hamburger SV,Werder Bremen,2,0
2015,VfL Wolfsburg,FC Augsburg,0,1
2015,FC Ingolstadt 04,Hannover 96,2,0
2015,Hertha BSC,FC Bayern München,0,0
2015,1. FC Köln,SV Darmstadt 98,2,1
2015,VfB Stuttgart,Borussia Dortmund,0,2
2015,FC Schalke 04,Bayer Leverkusen,2,0
