Unnamed: 0,Home_Team,Away_team,Home_score,Away_score,Season,Result
14964,FC Kronenbourg,AS Baume-les-Dames,1,1,1969-1970,draw
55629,Sud Nivernais Imphy Decize,Olympique d'Al? en C?ennes,1,1,1971-1972,draw
918,FC Istres,OGC Nice,1,0,1992-1993,win
101328,LB Ch?eauroux,Les Herbiers VF,0,1,2016-2017,lose
2766,A.S. Gien Football,ES Juvisy,1,0,1976-1977,win
62913,FC Villefranche Beaujolais,Stade briochin,1,1,2020-2021,draw
700,FC Rouen 1899,LB Ch?eauroux,2,0,1980-1981,win
77804,US Orl?ns,AS Nancy-Lorraine,1,0,2018-2019,win
61710,EA Guingamp,LOSC Lille,1,0,1996-1997,win
4212,US Fesches-le-Chatel,Pierrots Vauban,0,1,1965-1966,lose
89027,Poir?sur-Vie VF,Marseille Consolat,1,1,2014-2015,draw
44120,AS Monaco FC,Olympique de Marseille,2,0,1956-1957,win
115822,AS Nancy-Lorraine,AJ Auxerre,1,0,1983-1984,win
89732,US Auchel,AS Beauvais Oise,1,1,1962-1963,draw
28937,Sevilla,'Atletico de Bilbao',1,0,1976-77,win
37071,AS Monaco FC,AS Saint-Etienne,1,1,1983-1984,draw
50401,FC Nantes,FC Metz,1,0,1987-1988,win
60073,Albacete,Barcelona,0,1,1992-93,lose
5872,Chamois niortais FC,FC Lorient,1,0,2017-2018,win
14627,'Poli Ejido',Tenerife,1,1,2007-08,draw
18803,Werder Bremen,SC Freiburg,0,0,2017,draw
11546,ES La Rochelle,Stade Poitevin FC,1,1,1981-1982,draw
67567,Barcelona,Mallorca,2,0,2010-11,win
28259,Montpellier HSC,Chamois niortais FC,1,0,2004-2005,win
87420,OGC Nice,FC Gueugnon,1,0,1984-1985,win
105386,Stade brestois 29,FC Nantes,1,1,1984-1985,draw
67301,Langreo,Hercules,1,0,1971-72,win
29397,'Rayo Vallecano',Elche,1,1,2009-10,draw
69126,Extremadura,Numancia,0,0,1997-98,draw
114897,Olympique de Charleville NA,FC Mulhouse r?erve,1,1,1991-1992,draw
76027,RC Lens,FC Girondins de Bordeaux,1,1,1975-1976,draw
104211,Jeunesse Villenavaise,RCO Agde,1,1,1992-1993,draw
30411,FC Metz,EA Guingamp,1,0,2003-2004,win
34951,LB Ch?eauroux,Stade brestois 29,0,1,2018-2019,lose
98653,AC Avignonnais,Athl?ic Club arl?ien,1,0,1975-1976,win
52091,CS Sedan,Valenciennes FC,1,0,1984-1985,win
12710,AS Nancy-Lorraine,SAS Epinal,1,0,1984-1985,win
94833,Racing Club de France,Angers SCO,2,1,1960-1961,win
21316,Toulouse FC r?erve,FC Libourne,1,0,1986-1987,win
42393,FC Lorient,EA Guingamp,0,0,2019-2020,draw
71421,Grenoble Foot 38,AS Monaco FC,1,1,1962-1963,draw
52877,'Real Burgos',Hercules,1,0,1987-88,win
2380,Eibar,'Recreativo de Huelva',1,0,1988-89,win
68523,'Atletico de Bilbao',Murcia,1,0,1984-85,win
79333,Rodez Aveyron Football,Angoul?e Charente FC,1,0,1984-1985,win
7741,US Orl?ns, ESTAC Troyes,0,0,2016-2017,draw
119852,Albacete,'Rayo Vallecano',1,1,2008-09,draw
65798,US Auchel,USL Dunkerque,1,1,1960-1961,draw
99247,Barcelona,Atlético Madrid,4,0,2008/2009,win
82875,Olympique Lyonnais,Paris Saint-Germain,1,1,1993-1994,draw
93283,Racing Besan?n,RCF Paris-Neuilly,1,0,1969-1970,win
55763,VfB Stuttgart,VfL Wolfsburg,1,1,2007,draw
98475,Stade rapha?ois,AS Aix-en-Provence,1,0,1991-1992,win
59439,Tours FC,AC Ajaccio,1,0,2010-2011,win
6533,Stade brestois 29,Stade l?nard Kreisker,1,0,1983-1984,win
97422,US Orl?ns,SC Toulon,1,0,1981-1982,win
56035,FC Sochaux-Montb?iard,LOSC Lille,1,0,1981-1982,win
92645,FC Valence,Norcap Olympique Grenoble,1,1,1989-1990,draw
115646,Grenoble Foot 38,Etoile sportive fr?usienne,1,0,1999-2000,win
47356,Barcelona,Sevilla,3,0,2016-17,win
56129,'Villarreal B','Las Palmas',1,1,2011-12,draw
97343,'Celta de Vigo',Betis,1,0,1988-89,win
94332,Stade rennais FC,AAJ blois football,1,0,1979-1980,win
40911,US Marseille Endoume,OGC Nice r?erve,1,0,1992-1993,win
38889,US Cr?eil-Lusitanos,Chamois niortais FC,1,0,2003-2004,win
7434,'Gimnastic de Tarragona',Barakaldo,1,0,1974-75,win
100887,Sporting Club de Bastia,Stade rennais FC,1,0,1997-1998,win
4035,OGC Nice r?erve,Hy?es 83 FC,2,0,1985-1986,win
103366,Amiens SC,LB Ch?eauroux,1,0,1978-1979,win
87160,USL Dunkerque,Pau FC,0,1,2021-2022,lose
77191, ESTAC Troyes,Paris FC,1,0,2020-2021,win
44629,AJ Auxerre r?erve,FC Villefranche Beaujolais,3,0,1981-1982,win
39247,OGC Nice,Stade rennais FC,1,1,2019-2020,draw
102245,Bulgn?ille Contrex Vittel FC,AC Avignonnais,1,1,1973-1974,draw
37592,CA Paris-Charenton,Red Star FC,1,1,1954-1955,draw
78528,Salamanca,Mallorca,1,1,1997-98,draw
55817,Calais RUFC,Le Touquet AC,1,0,1982-1983,win
43105,N?es Olympique,SAS Epinal,1,0,1990-1991,win
103860,AS Troyes Sainte-Savine,AS Monaco FC,2,1,1974-1975,win
120799,Paris FC,EA Guingamp,1,1,1993-1994,draw
31678,Sabadell,'Villarreal B',1,1,2011-12,draw
61590,Paris FC,Amiens SC,1,1,1974-1975,draw
59592,Stade rennais FC,LOSC Lille,1,0,2000-2001,win
11554,FC Rouen 1899 r?erve,Amiens SC,1,0,1990-1991,win
89211,OGC Nice,CS Sedan,2,1,1973-1974,win
33560,Le Mans FC,Canet Roussillon FC,1,0,1994-1995,win
116869,Le Havre AC,Angers SCO,1,0,2004-2005,win
59051,Getafe,Betis,1,1,2005-06,draw
14206,FC Girondins de Bordeaux,FC Metz,2,1,1953-1954,win
96736,Deportivo,Alzira,1,0,1988-89,win
78539,Barcelona,'Real Madrid',1,0,1974-75,win
10684,SR Delle,AS Talange,2,1,1970-1971,win
34729,Canet Roussillon FC,Louhans-Cuiseaux FC,1,0,1995-1996,win
12376,'Real Madrid',Zaragoza,2,0,1996-97,win
117160,'Atletico de Madrid','Atletico de Bilbao',2,0,1973-74,win
93880,'Real Madrid',Santander,3,0,2009-10,win
76292,Paris Saint-Germain r?erve,SC Hazebrouck,1,0,1986-1987,win
14809,FC Saint-L?Manche,Evreux Athletic Club,1,0,1988-1989,win
48225,FC Villefranche Beaujolais,Stade rapha?ois,1,0,1987-1988,win
70916,INF Vichy,Louhans-Cuiseaux FC,1,0,1979-1980,win
110939,Sabadell,Cadiz,1,0,1982-83,win
103418,FC Nantes,Dijon FCO,1,0,2018-2019,win
89326,Union montilienne sportive,Louhans-Cuiseaux FC,1,0,1967-1968,win
54023,US Gravelines,FC Saint-Leu 95,1,0,1992-1993,win
16279,Toulouse FC,FC Girondins de Bordeaux,1,0,1988-1989,win
53180,FC Nantes,Montpellier HSC,1,0,1998-1999,win
113534,FC Nantes,FC Girondins de Bordeaux,1,0,1989-1990,win
11643,Stade brestois 29,LOSC Lille,1,0,1990-1991,win
83681,ES Viry-Ch?illon,Stade Poitevin FC,1,1,1980-1981,draw
24660,FC Lorient,Stade brestois 29,1,0,1975-1976,win
11380,Stade briochin,US Normande,1,0,1980-1981,win
57781,Clermont Foot 63, ESTAC Troyes,1,0,2008-2009,win
54599,FC Metz,Paris Saint-Germain,1,1,1981-1982,draw
107887,ES Viry-Ch?illon,Stade brestois 29,0,0,1984-1985,draw
83689,FC Nantes,FC Girondins de Bordeaux,1,0,2001-2002,win
35325,Tours FC,AJ Auxerre,1,1,1979-1980,draw
57527,RC Lens,Le Havre AC,1,0,1986-1987,win
63346,AS Saint-Priest,INF Vichy,1,0,1989-1990,win
4097,SR Delle,FC Sochaux-Montb?iard r?erve,1,1,1967-1968,draw
91814,FC Metz,FC Sochaux-Montb?iard,1,0,1992-1993,win
108488,Cadiz,Logrones,1,0,1991-92,win
17548,Jaen,Badajoz,1,0,2000-01,win
61514,Angers SCO r?erve,Stade briochin,1,1,1970-1971,draw
70866,'Real Sociedad',Oviedo,1,0,1989-90,win
27178,Stade de Reims,Toulouse FC 1937,2,1,1958-1959,win
72430,Angoul?e Charente FC,N?es Olympique,1,0,1971-1972,win
101862,Olympique d'Al? en C?ennes,FC Antibes,1,0,1981-1982,win
1834,AS Beauvais Oise,Valenciennes Fc r?erve,1,1,1968-1969,draw
497,Limoges Football,Angers SCO,1,1,1958-1959,draw
72828,Tenerife,Mallorca,1,0,1990-91,win
47921,AAJ blois football,FC Gueugnon,1,0,1966-1967,win
15931,Quimper Kerfeunteun FC,RCP Fontainebleau,1,0,1971-1972,win
102863,FC S?e 34,FC Libourne,1,1,2008-2009,draw
110235,Hannover 96,Borussia Mönchengladbach,1,1,2005,draw
86550,OGC Nice, ESTAC Troyes,1,1,2022-2023,draw
114480,Montlu?n Football r?erve,ASM Omnisports,1,0,1974-1975,win
49667,Stade brestois 29,AS Saint-Etienne,1,1,2019-2020,draw
54755,AS Corbeil-Essonnes,Paris FC r?erve,1,1,1979-1980,draw
57043,Stade de Reims,Stade fran?is,2,1,1962-1963,win
35026,Girona,'Recreativo de Huelva',1,1,2010-11,draw
96923,La Combelle CAB,Montlu?n Football,1,2,1963-1964,lose
116847,UES Montmorillon,Pau FC,1,0,1983-1984,win
85683,Montlu?n Football,FC Gueugnon,1,1,1980-1981,draw
90542,FC S?e 34,Association sportive Cannes,1,0,1983-1984,win
8030,SC Toulon,Red Star FC,1,1,1997-1998,draw
94770,Santander,Betis,1,0,1982-83,win
117235,FC Nantes,Thonon Evian Grand Gen?e FC,1,0,2014-2015,win
109241,Murcia,Compostela,1,0,2002-03,win
14654,FC Augsburg,Werder Bremen,1,1,2022,draw
18603,US Concarneau,Thouars Foot 79,1,0,1991-1992,win
99287,FC Sochaux-Montb?iard,Stade rennais FC,1,1,2013-2014,draw
74168,Olympique Lyonnais,Valenciennes FC,1,1,1962-1963,draw
47033,Lugo,Santander,1,1,2012-13,draw
1330,Levante,'Gimnastic de Tarragona',1,1,2008-09,draw
28971,AJ Auxerre,Association sportive Cannes,1,0,1995-1996,win
23770,Entente SSG,SO Romorantin,1,1,2005-2006,draw
91505,'CD Malaga',Castilla,1,0,1985-86,win
100916,'Las Palmas',Sabadell,3,0,2013-14,win
31344,VfL Wolfsburg,Borussia Mönchengladbach,1,1,2022,draw
91411,AS B?iers,AS Aix-en-Provence,1,0,1972-1973,win
53144,Association sportive Cannes,RC Lens,1,0,1996-1997,win
111014,AS Baume-les-Dames,SO Merlebach,1,1,1969-1970,draw
104654,SC Toulon,Olympique de Marseille,1,1,1965-1966,draw
8585,Montlu?n Football,Olympique Lyonnais r?erve,1,1,1991-1992,draw
36315,Stade brestois 29,Amiens SC,1,0,2019-2020,win
2389,Eibar,Alaves,1,0,2003-04,win
102810,FC Gueugnon,Olympique d'Al? en C?ennes,1,0,1978-1979,win
38306,Paris Saint-Germain,AS Saint-Etienne,1,0,1989-1990,win
20153,US Saint-Malo,FC Saint-L?Manche,1,0,1989-1990,win
48813,US Orl?ns,FC Mulhouse,1,0,1984-1985,win
107010,ESA Brive,US Caz?es,2,0,1965-1966,win
79270,FC Martigues,SC Toulon,1,0,2006-2007,win
65744,Stade de Reims r?erve,AFC Creil,1,0,1972-1973,win
93827,Union montilienne sportive,FC Montceau Bourgogne,2,1,1980-1981,win
81917,Stade brestois 29,Paris Saint-Germain,1,1,1985-1986,draw
40018,FC Lorient,Valenciennes FC,1,1,2010-2011,draw
98174,OGC Nice,Tours FC,2,0,1981-1982,win
57102,Le Puy Foot 43 Auvergne,SC toulon r?erve,1,0,1989-1990,win
29930,Stade rennais FC,Toulouse FC 1937,1,1,1956-1957,draw
33277,Merida,Lleida,1,0,1991-92,win
68121,Marignane GCB FC,Racing Club de France,1,1,1965-1966,draw
99907,Albacete,Mallorca,1,1,2003-04,draw
3758,Sevilla,Hercules,1,0,1985-86,win
10489,'Barcelona Atletic',Cordoba,1,1,2012-13,draw
12723,Rapid Omnisports Menton,Montpellier HSC,1,0,1976-1977,win
8151,FC Melun,Brassac-Frug?es,1,0,1974-1975,win
30569,Stade brestois 29,La Roche VF,1,0,1993-1994,win
81970,Tenerife,'Sporting de Gijon',1,0,2000-01,win
48119,AS Monaco FC,GFC Ajaccio,2,0,1976-1977,win
102359,Stade rapha?ois,GFC Ajaccio,1,0,1983-1984,win
37732,Cordoba,Deportivo,1,0,1977-78,win
115982,Clermont Foot 63,US Boulogne CO,1,0,2007-2008,win
59787,AS B?iers,Entente SSG,1,0,2017-2018,win
55452,CS Sedan,US Boulogne CO,1,0,2008-2009,win
100330,'CD Malaga',Barcelona,0,0,1972-73,draw
14663,'Atletico de Madrid',Tenerife,1,0,1996-97,win
6173,'Atletico de Bilbao',Oviedo,1,0,1995-96,win
7494,'Racing de Ferrol',Extremadura,1,1,2000-01,draw
792,US Boulogne CO,Tours FC,1,0,2011-2012,win
58443,US Concarneau,US Saint-Malo,1,0,1988-1989,win
22121,'Celta de Vigo','Gimnastic de Tarragona',1,1,2010-11,draw
97564,'Real Sociedad',Hercules,1,0,1974-75,win
44544,FC Mantois 78,Olympique Saint-Quentin,1,1,1968-1969,draw
99254,Osasuna,'CD Malaga',1,0,1983-84,win
11270,ES Juvisy,Stade de Reims r?erve,1,1,1974-1975,draw
1394,Montlu?n Football,FC S?e 34,2,0,1972-1973,win
70510,Calais RUFC,Stade de Reims r?erve,1,1,1986-1987,draw
76544,Levante,Zaragoza,1,1,2006-07,draw
89736,Getafe,Levante,1,1,2004-05,draw
98884,CS Penmarch,FC Dieppe,1,0,1975-1976,win
69878,'Atletico de Bilbao','Sporting de Gijon',1,0,1972-73,win
7515,RC Lens,Olympique de Marseille,1,1,2021-2022,draw
59927,Dijon FCO,FC Saint-Louis Neuweg,1,0,1975-1976,win
97348,Red Star FC,AS Nancy-Lorraine,1,1,2018-2019,draw
65303,Wasquehal Football,FC Gueugnon,1,1,2001-2002,draw
50550,Pau FC,Angoul?e Charente FC,1,0,1986-1987,win
37356,Valladolid,Betis,1,0,1978-79,win
79626,Arras Football Association,Le Havre AC,2,0,1974-1975,win
19564,Eibar,'Las Palmas',1,0,1998-99,win
86540,Athl?ic Club arl?ien,FC Antibes,1,1,1982-1983,draw
112593, ESTAC Troyes,Grenoble Foot 38,1,1,2004-2005,draw
73290,N?es Olympique,Stade rennais FC,1,1,1966-1967,draw
13093,AS Cherbourg,UCK Vannes,1,0,1989-1990,win
101841,Lyon-La Duch?e,Red Star FC,0,0,2017-2018,draw
27732,LOSC Lille r?erve,AS Beauvais Oise,1,0,1974-1975,win
12722,Racing Club de France,AS Saint-Etienne,2,1,1959-1960,win
89848,AS Monaco FC r?erve,Sporting Club de Bastia,2,0,1989-1990,win
9649,FC Lorient,Olympique de Valence,1,0,1995-1996,win
106838,Besan?n RC,US Boulogne CO,1,1,2001-2002,draw
52754,Reus,'Rayo Vallecano',1,0,2016-17,win
101860,GFC Ajaccio,AJ Auxerre,1,1,2017-2018,draw
110157,RCP Fontainebleau,SO Cholet,2,0,1975-1976,win
66692,US Noeux-les-Mines,Stade h?inois,1,0,1974-1975,win
84648,Santander,Leganes,1,1,2014-15,draw
27643,Bayer Leverkusen,Arminia Bielefeld,1,1,2006,draw
19502,La Roche VF,Tours FC r?erve,1,1,1980-1981,draw
93322,'Celta de Vigo',Santander,1,0,1993-94,win
99313,SC Toulon,Toulouse FC,1,0,1979-1980,win
52716,Montpellier HSC,RC Lens,1,0,1993-1994,win
108494,Valencia,'Rayo Vallecano',2,0,1979-80,win
77557,AS Saint-Etienne,FC Nantes,1,0,1983-1984,win
37906,Osasuna,Betis,1,0,1990-91,win
58944,Paris Saint-Germain r?erve,US Pays de Saint-Omer,2,0,1977-1978,win
3824,Paris FC,Rodez AF,1,0,2008-2009,win
110484,AS Monaco FC,Racing Club de France,1,1,1960-1961,draw
119800,Cadiz,Almeria,1,0,2004-05,win
82353,Fortuna Düsseldorf,FC Schalke 04,0,2,2012,lose
51560,US Villecresnes,Paris Saint-Germain r?erve,1,1,1990-1991,draw
37831,Numancia,'Real Sociedad',1,1,2000-01,draw
55554,Betis,Salamanca,1,0,1977-78,win
64590,CS Sedan r?erve,Paris FC,1,0,1974-1975,win
17323,SC Abbeville,Le Touquet AC,1,1,1979-1980,draw
111643,AS Giraumont,AS Aulnoye,0,1,1965-1966,lose
98792,RC Lens,Olympique de Marseille,1,1,2005-2006,draw
85233,'Real Madrid',Elche,2,0,1976-77,win
61563,AS B?iers,Montpellier HSC,1,1,1960-1961,draw
119018,AS Aix-en-Provence,RC Lens,1,0,1968-1969,win
75630,FC Energie Cottbus,Borussia Dortmund,1,1,2008,draw
66495,Paris Saint-Germain,AS Saint-Etienne,1,0,2007-2008,win
81485,AS Monaco FC,AC Avignonnais,1,0,1972-1973,win
53355,SO Ch?ellerault,AS Brestoise,1,1,1960-1961,draw
83609,AS Aulnoye,CS Sedan r?erve,1,0,1971-1972,win
51609,Lleida,Santander,1,0,1992-93,win
43019,Amiens SC,Stade Malherbe Caen r?erve,1,0,1987-1988,win
119736,Logrones,Xerez,1,0,1971-72,win
106026,Terrassa,Almeria,1,1,2004-05,draw
20768,Barcelona,Sevilla,2,0,2005/2006,win
117340,AS Saint-Etienne,OGC Nice,1,1,2021-2022,draw
42410,Tenerife,Xerez,1,0,2009-10,win
46369,Oviedo,Albacete,1,0,2001-02,win
69445,Carpi,Napoli,1,1,2015/2016,draw
85484,FC Versailles,Roannais Foot 42,1,0,1986-1987,win
15335,Louhans-Cuiseaux FC,Racing Besan?n,1,0,1972-1973,win
108352,Stade de Reims,EA Guingamp,1,0,2011-2012,win
48096,US Caz?es,Stade montois,1,0,1970-1971,win
3999,FC Bourg-P?onnas,USJA Carquefou,1,0,2013-2014,win
52186,Hannover 96,FC Schalke 04,1,1,2009,draw
46711,AS Monaco FC r?erve,SC Orange,1,0,1983-1984,win
85242,JS Audun-le-Tiche,FC Metz r?erve,1,1,1966-1967,draw
74010,Ponferradina,Tenerife,1,1,2014-15,draw
54530,AJ Auxerre,FC Metz,1,0,1995-1996,win
91820,GFC Ajaccio,Angoul?e Charente FC,1,0,1997-1998,win
2644,FC Girondins de Bordeaux,UES Montmorillon,3,0,1970-1971,win
70312,FC Bourges,Angoul?e Charente FC r?erve,1,0,1982-1983,win
1240,Chamois niortais FC,US Tarascon,1,0,1963-1964,win
79305,FC Sochaux-Montb?iard,RC Strasbourg Alsace,2,1,1955-1956,win
73665,US Orl?ns,FC S?e 34,1,1,2021-2022,draw
22303,FC Saint-M?ard-en-Jalles,ES Saintes,1,0,1981-1982,win
60593,Acad?ie Moulins,FC Girondins de Bordeaux,1,1,1960-1961,draw
43134,Santander,Deportivo,1,0,1998-99,win
104158,AS Saint-Etienne,FC Metz,1,0,1982-1983,win
45202,Tours FC,Olympique Lyonnais,2,0,1982-1983,win
64482,SO Ch?ellerault,ESA Brive,1,1,1963-1964,draw
75048,Jura Dolois Football,FC Chalon,2,0,1971-1972,win
107094,FC Gueugnon,FC Valence,1,0,1984-1985,win
92047,US Albi,US Saint-Gaudens,2,0,1960-1961,win
67415,FC Metz,FC Lorient,1,1,2020-2021,draw
108146,1. FC Köln,Arminia Bielefeld,1,1,2020,draw
49834,Le Puy Foot 43 Auvergne,AS Saint-Etienne,1,1,1984-1985,draw
1321,Cluses-Scionzier FC,N?es Olympique r?erve,1,0,1960-1961,win
2428,Paris FC,AS Beauvais Oise,1,0,2010-2011,win
1286,EFC Fr?us Saint-Rapha?,Poir?sur-Vie VF,1,0,2014-2015,win
115663,RC Strasbourg Alsace,RC Lens,2,0,1977-1978,win
84409,Olympique de Marseille,AS Monaco FC,1,1,1962-1963,draw
24150,Sporting Club de Bastia,Association sportive Cannes r?erve,1,1,1990-1991,draw
36600,Osasuna,Malaga,1,1,2012-13,draw
66424,Tours FC r?erve,ES Saintes,2,0,1981-1982,win
88568,'Atletico de Bilbao',Osasuna,1,0,2000-01,win
31823,Le Havre AC,Angers SCO r?erve,1,0,1975-1976,win
74680,USM Malakoff Omnisports,Amiens SC,1,1,1967-1968,draw
9462,'Sporting de Gijon',Cordoba,1,0,1976-77,win
30067,Stade brestois 29,FC Lorient,1,0,1974-1975,win
14021,'Atletico de Madrid',Valladolid,2,0,1989-90,win
35770,Olympique de Valence,Association sportive Cannes,1,1,1998-1999,draw
3543,Valencia,'Real Sociedad',1,0,1973-74,win
101206,Elche,Sevilla,1,1,2014-15,draw
37486,AS Aulnoye,Olympique Saint-Quentin,2,0,1965-1966,win
57036,Stade saint-germanois,Calais RUFC,1,1,1964-1965,draw
111504,FC Melun,AFC Compi?ne,1,1,1988-1989,draw
74467,Murcia,'Atletico de Bilbao',1,0,1986-87,win
47669,FC Martigues,RC Strasbourg Alsace,1,0,1990-1991,win
114026,FC Mulhouse,FC Sochaux-Montb?iard,1,0,1996-1997,win
57386,'Las Palmas',Huesca,1,0,2008-09,win
43010,Grenoble Foot 38,N?es Olympique r?erve,1,1,1977-1978,draw
75901,Olympique de Marseille,FC Girondins de Bordeaux,1,0,2002-2003,win
99622,AS Nancy-Lorraine,SO Merlebach,2,0,1979-1980,win
6308,SR Colmar,USL Dunkerque,1,0,2015-2016,win
36011,Betis,'Las Palmas',1,1,2010-11,draw
59615,'Rayo Vallecano','Real Sociedad',1,1,2015-16,draw
46045,GC Gond-Pontouvre,FC Girondins de Bordeaux,1,1,1965-1966,draw
98297,RC Strasbourg Alsace r?erve,SR Haguenau,1,0,1980-1981,win
14434,N?es Olympique,AS Monaco FC,1,1,1968-1969,draw
109157,Tours FC r?erve,LB Ch?eauroux r?erve,2,0,1983-1984,win
55233,FC Nantes,FC Girondins de Bordeaux,1,0,1994-1995,win
79416,Dijon FCO,FC Lorient,1,1,2004-2005,draw
110086,Osasuna,Salamanca,1,0,1999-00,win
13836,UCK Vannes,AS Poissy,1,1,1972-1973,draw
118668,US Concarneau,Stade lavallois MFC r?erve,1,1,1978-1979,draw
89853,Cadiz,'Getafe Deportivo',2,0,1978-79,win
48607,Elche,Xerez,1,0,1986-87,win
114710,Salamanca,'Atletico Madrileno',1,0,1996-97,win
30836,Olympique de Marseille,Amiens SC,1,0,1995-1996,win
3619,Mallorca,Deportivo,1,0,2003-04,win
99806,Le Mans FC,Sporting Club de Bastia,1,1,2020-2021,draw
37517,GFC Ajaccio,SA Thiers,2,0,1962-1963,win
24881,'Atletico de Madrid',Sevilla,2,0,2016-17,win
118188,SAS Epinal,LB Ch?eauroux,1,1,1976-1977,draw
87736,Valladolid,Osasuna,1,0,1980-81,win
23377,RC Strasbourg Alsace r?erve,JS Audun-le-Tiche,1,1,1963-1964,draw
105407,FC Girondins de Bordeaux,Pau FC,2,0,1987-1988,win
90594,Stade Malherbe Caen,FC Lorient,1,1,2008-2009,draw
102219,AS Saint-Etienne,AC Avignonnais,1,0,1964-1965,win
10397,'Rayo Vallecano',Cordoba,1,0,1981-82,win
30931,Le Touquet AC,Valenciennes FC,1,0,1988-1989,win
64079,Angers SCO,AS Saint-Priest,1,0,1998-1999,win
95173,TSG 1899 Hoffenheim,VfB Stuttgart,1,1,2021,draw
87080,Murcia,Cordoba,1,1,2011-12,draw
62641,Montlu?n Football,FC Montceau Bourgogne r?erve,1,0,1988-1989,win
103392,AAJ blois football,USL Dunkerque,1,0,1980-1981,win
34724,AS Monaco FC,FC Girondins de Bordeaux,1,0,1985-1986,win
48373,UCK Vannes,FC Saint-L?Manche,1,0,1989-1990,win
25723,Elche,Lleida,1,0,1987-88,win
74383,Mallorca,Villarreal,1,1,2011-12,draw
10815,Olympique de Marseille,Angoul?e Charente FC,2,1,1970-1971,win
23497,Chamois niortais FC,SO Mazamet,1,1,1965-1966,draw
92465,Sestao,'CD Malaga',1,0,1985-86,win
71785,Tenerife,'Las Palmas',1,0,2001-02,win
33914,Villarreal,'Celta de Vigo',1,0,2000-01,win
66971,1. FC Kaiserslautern,1. FSV Mainz 05,1,1,2010,draw
107838,CA Paris-Charenton,ESTAC Troyes,1,1,1959-1960,draw
41159,FC Melun,SO Pont-de-Ch?uy,1,1,1982-1983,draw
35702,ASM Belfort,Marseille Consolat,1,1,2015-2016,draw
107097,ESTAC Troyes,FC Martigues,1,0,1997-1998,win
120011,Salamanca,'Celta de Vigo',1,0,1974-75,win
121180,Montpellier HSC,LOSC Lille,1,1,1956-1957,draw
19390,SC Freiburg,TSG 1899 Hoffenheim,1,1,2020,draw
98041,Chamois niortais FC,OGC Nice,1,0,1987-1988,win
87724,AS Saint-Etienne,FC S?e 34,2,0,1952-1953,win
6573,Sporting Club de Bastia,AJ Auxerre,1,0,1982-1983,win
22709,Angoul?e Charente FC,LB Ch?eauroux,1,0,1979-1980,win
79220,Olympique de Marseille r?erve,SO Mazamet,1,0,1976-1977,win
11490,FC Lorient,Evreux Athletic Club,1,0,1988-1989,win
112198,USM Malakoff Omnisports,Stade brestois 29,1,0,1981-1982,win
11713,Olympique Saint-Quentin,Quevilly Rouen M?ropole,1,0,1974-1975,win
64695,Santander,'Linares CF',1,0,1983-84,win
75112,UES Montmorillon,FC Saint-M?ard-en-Jalles,1,1,1975-1976,draw
61689,Cordoba,Lugo,1,0,2013-14,win
112667,Pau FC,Valenciennes FC,1,1,1998-1999,draw
62315,Elche,Murcia,1,0,1989-90,win
8805,Red Star FC,Le Puy Foot 43 Auvergne,1,1,1985-1986,draw
113459,Levante,Albacete,1,0,2000-01,win
92961,SCO Roubaix,Olympique Saint-Quentin,1,0,1992-1993,win
111267,FC Challans,Stade brestois 29,1,1,1967-1968,draw
51328,Association sportive Cannes,Union montilienne sportive,1,0,1972-1973,win
46124,AS Poissy,AS Saint-Etienne,1,0,1984-1985,win
102771,ASM Omnisports,AS Saint-Priest,1,0,1976-1977,win
8393,OGC Nice r?erve,SC Orange,1,0,1982-1983,win
27815,AJ Auxerre r?erve,Clermont Foot 63,2,0,1984-1985,win
97991,FC Sochaux-Montb?iard,EA Guingamp,1,1,2021-2022,draw
37343,SC Toulon,Grenoble Foot 38,1,1,1965-1966,draw
42618,Ourense,'Recreativo de Huelva',0,0,1998-99,draw
65331,'Sant Andreu',Hercules,1,0,1970-71,win
43165,'Sporting de Gijon','Rayo Vallecano',1,0,2003-04,win
45906,Louhans-Cuiseaux FC,Stade brestois 29,1,0,2003-2004,win
114787,Stade Malherbe Caen,AS Monaco FC,1,1,1988-1989,draw
85818,Stade lavallois MFC,FC Nantes,1,1,1985-1986,draw
81424,AS Monaco FC,Montpellier HSC,1,0,1990-1991,win
119647,LOSC Lille,AC Ajaccio,1,0,1967-1968,win
107223,'Atletico de Bilbao','Real Sociedad',2,0,1983-84,win
110786,AS Monaco FC,Sporting Club de Bastia,2,0,1971-1972,win
58298,Leganes,Getafe,1,1,1995-96,draw
18925,Montlu?n Football r?erve,FC Valence,1,1,1973-1974,draw
105498,Clermont Foot 63,AS Monaco FC,0,1,2021-2022,lose
60270,AS Cherbourg,Sporting Club de Bastia,1,1,1966-1967,draw
98065,Olympique de Marseille,Paris Saint-Germain,2,1,1977-1978,win
68375,Stade brestois 29,GFC Ajaccio,1,0,2018-2019,win
6976,AS Monaco FC,Montpellier HSC,2,0,1961-1962,win
76322,FC Mulhouse,Olympique d'Al? en C?ennes,1,1,1994-1995,draw
95867,Eibar,Osasuna,1,1,1997-98,draw
98832,Stade rennais FC,Toulouse FC,1,1,2014-2015,draw
28366,Pau FC,US Avranches,1,1,2016-2017,draw
46564,CO Saint-Dizier,FC Metz r?erve,1,1,1981-1982,draw
78720,Villarreal,Palamos,1,0,1993-94,win
